price,possibleNewPrice,priceIncreaseProbability
90.02,157.12,0.052701
86.04,55.81,0.905901
12.69,156.51,0.352833
76.88,40.61,0.315371
1.7,17.65,0.255646
98.11,186.9,0.093109
26.19,194.99,0.394377
12.24,169.23,0.508503
74.75,194.89,0.015188
23.34,160.8,0.060757
85.47,69.22,0.768069
65.08,71.2,0.252672
12.58,79.23,0.537523
60.01,160.61,0.120066
55.57,54.3,0.807632
25.93,95.57,0.815843
25.26,37.8,0.139915
61.85,155.21,0.500113
42.65,65.66,0.901963
81.55,21.01,0.284852
21.37,186.36,0.007095
50.09,11.48,0.914814
64.22,138.47,0.868996
83.17,114.52,0.924398
53.12,148.66,0.221184
71.8,65.42,0.928137
56.25,101.25,0.751681
22.07,195.94,0.512794
44.62,23.15,0.432892
40.09,99.41,0.480675
63.62,197.98,0.931705
32.56,114.7,0.32276
55.78,100.74,0.933395
32.1,7.99,0.199505
75.06,71.15,0.645007
37.87,38.96,0.096237
66.44,119.7,0.121577
96.11,137.56,0.465781
37.94,195.17,0.515399
34.56,20.06,0.636607
7.0,4.56,0.440477
28.22,157.46,0.660808
22.2,144.63,0.598576
74.73,26.63,0.509859
12.48,116.41,0.779613
23.32,160.88,0.551388
95.58,196.61,0.648508
54.21,42.89,0.808164
37.3,39.88,0.106452
82.93,103.53,0.409004
24.97,98.88,0.881718
47.76,94.7,0.984985
37.86,50.13,0.700661
75.27,66.25,0.184964
30.14,187.92,0.422126
49.35,4.46,0.420258
8.56,38.84,0.818859
89.85,174.93,0.884898
87.81,10.8,0.860168
77.71,82.56,0.617354
45.86,33.3,0.915453
10.31,126.89,0.20105
14.1,194.7,0.954593
92.89,38.21,0.770429
12.21,116.35,0.686744
44.67,157.38,0.469609
43.7,115.41,0.443821
40.22,136.36,0.871447
79.17,147.14,0.190832
2.67,133.23,0.122828
73.17,143.14,0.215995
93.01,40.32,0.550579
45.3,193.92,0.124947
94.02,82.89,0.002003
44.66,89.54,0.712787
4.02,60.75,0.461819
50.52,20.07,0.014711
40.36,62.52,0.187402
14.29,143.81,0.411815
99.76,82.49,0.237613
43.61,112.89,0.586397
46.93,17.88,0.385044
76.85,69.18,0.545935
59.35,58.91,0.841917
4.44,12.37,0.953639
67.59,29.69,0.387726
5.46,132.35,0.87494
11.81,51.8,0.55055
76.27,83.23,0.454133
18.71,27.32,0.699051
10.84,159.38,0.326171
62.78,150.89,0.78085
27.02,178.13,0.019709
53.91,121.68,0.074171
30.4,50.6,0.66525
22.08,32.41,0.579568
31.07,64.04,0.854782
2.26,142.33,0.489819
22.6,45.03,0.046647
49.52,10.02,0.758583
45.34,25.73,0.933522
97.65,167.65,0.908691
65.93,1.78,0.326006
65.78,194.14,0.442459
44.8,121.74,0.405189
86.7,8.54,0.149566
45.74,161.25,0.39213
89.43,7.22,0.160009
83.58,147.87,0.419932
95.99,147.31,0.214555
55.44,63.22,0.49626
59.75,2.51,0.573948
57.97,62.14,0.153949
68.25,142.6,0.558697
40.53,131.99,0.619752
87.95,103.08,0.498392
67.35,42.15,0.923276
39.07,189.92,0.014623
76.2,90.43,0.328493
46.48,15.28,0.003365
98.01,82.39,0.229529
23.24,174.12,0.40633
90.29,35.36,0.313353
58.05,77.55,0.148631
93.2,93.45,0.378831
10.69,166.05,0.301121
23.67,95.89,0.910721
81.77,180.32,0.22612
20.56,39.06,0.956718
38.24,100.39,0.857567
60.69,104.35,0.335639
14.42,37.13,0.320816
5.13,139.14,0.927185
2.84,124.6,0.329894
60.88,36.31,0.142262
29.51,199.46,0.524465
62.83,178.2,0.453125
17.18,31.36,0.485469
82.47,121.48,0.552376
66.04,189.26,0.254554
44.76,88.17,0.70828
76.64,77.47,0.982107
5.91,91.85,0.762407
52.34,173.5,0.842993
88.57,23.75,0.967421
10.43,151.94,0.635721
43.18,16.03,0.152837
8.34,123.94,0.864525
67.05,115.19,0.121804
26.99,84.01,0.486351
55.52,170.98,0.481195
11.83,192.87,0.574372
28.77,170.17,0.471082
35.69,79.31,0.641928
98.38,22.39,0.640713
41.06,92.31,0.317739
38.4,0.78,0.190689
33.49,37.85,0.044134
67.87,24.52,0.411526
16.85,189.03,0.860743
47.54,175.55,0.265308
85.65,42.29,0.559541
38.05,8.19,0.819724
63.05,22.02,0.272966
58.79,38.87,0.914402
4.85,8.25,0.151725
52.64,2.42,0.251815
83.8,11.36,0.266294
87.28,1.08,0.614872
42.43,160.29,0.33636
68.52,30.68,0.34813
20.17,59.33,0.762804
74.94,182.48,0.748772
49.46,38.44,0.661314
41.26,136.99,0.918419
97.47,144.37,0.926444
72.72,93.3,0.670601
43.49,149.11,0.587591
95.62,30.15,0.686377
7.37,77.71,0.948852
76.12,148.78,0.599056
29.31,153.24,0.874457
35.57,86.07,0.577053
85.99,130.13,0.529123
77.74,54.87,0.192212
69.26,30.95,0.393426
19.59,18.78,0.512084
51.3,42.74,0.230465
89.51,54.74,0.962973
79.85,178.3,0.21078
57.83,119.77,0.272407
48.72,10.72,0.733615
84.67,100.22,0.833215
47.06,75.99,0.787113
77.18,173.62,0.926596
24.43,173.31,0.437551
16.87,4.24,0.110411
3.11,23.33,0.244913
50.15,184.32,0.605186
0.76,155.51,0.882429
90.09,142.0,0.999616
91.51,52.85,0.851489
91.65,92.33,0.027321
66.99,88.8,0.087881
79.3,97.92,0.436549
66.57,131.65,0.154606
96.34,126.8,0.155801
22.59,88.25,0.111666
36.49,4.56,0.544123
26.22,115.31,0.591934
16.08,120.15,0.67007
17.81,182.2,0.939386
61.95,186.77,0.375084
65.14,48.39,0.873021
64.39,14.09,0.603914
28.66,178.67,0.215359
74.17,110.46,0.807586
56.68,102.61,0.003728
80.62,106.79,0.495619
80.32,108.88,0.317904
75.4,140.58,0.508307
28.73,109.74,0.488145
92.35,129.82,0.743067
93.58,113.45,0.869245
82.61,36.08,0.769384
89.33,80.67,0.001772
79.21,1.88,0.544708
74.83,131.04,0.950843
75.57,52.35,0.760732
82.78,105.48,0.682307
65.98,82.86,0.839608
99.49,111.52,0.069443
5.59,182.61,0.318473
16.7,1.57,0.130644
56.24,147.34,0.0357
53.2,107.55,0.28724
8.89,49.7,0.812999
94.21,17.29,0.254767
60.94,110.9,0.035141
93.42,98.4,0.891506
79.38,58.22,0.90683
13.52,8.74,0.222957
78.88,175.61,0.129121
77.25,168.98,0.534676
74.6,34.49,0.122775
60.2,185.03,0.020335
47.72,112.84,0.741705
68.21,104.49,0.925311
58.33,117.81,0.096987
13.76,164.95,0.423987
5.38,72.04,0.753288
86.86,167.88,0.893511
20.95,121.58,0.18937
22.22,103.42,0.627006
82.33,193.37,0.228913
5.63,2.15,0.991269
67.13,156.16,0.765402
63.48,30.78,0.25055
85.1,10.13,0.815262
9.13,43.87,0.718927
17.03,198.03,0.948776
12.73,101.51,0.08556
30.77,153.57,0.852265
45.58,146.41,0.993305
33.96,100.8,0.973362
69.52,170.6,0.602076
50.73,18.33,0.371328
84.63,93.64,0.591224
67.18,73.57,0.435868
66.96,7.11,0.054114
0.35,10.95,0.621853
69.75,134.11,0.014094
84.0,100.56,0.767148
88.75,113.61,0.891875
88.21,186.78,0.581227
11.99,185.54,0.524853
59.6,143.76,0.100471
57.24,148.74,0.170581
75.88,82.63,0.060679
13.61,146.43,0.008009
97.43,55.9,0.419182
28.0,147.22,0.716535
94.95,172.76,0.520365
36.99,8.63,0.796652
66.07,136.56,0.414007
32.21,97.25,0.976016
83.85,15.19,0.551802
45.4,189.46,0.697259
61.32,187.19,0.871872
49.52,170.08,0.731452
61.93,13.36,0.174203
37.26,96.13,0.12375
34.57,163.81,0.653465
68.48,199.62,0.221806
32.49,194.79,0.623536
75.67,197.93,0.52668
69.64,86.94,0.395864
1.83,82.17,0.65043
40.11,104.0,0.189069
78.89,12.97,0.171613
41.56,148.28,0.999383
66.97,7.15,0.60368
0.97,21.22,0.871917
86.14,16.61,0.782646
50.72,152.2,0.724446
20.99,39.19,0.537342
76.83,51.33,0.203579
45.94,147.41,0.622694
95.67,147.81,0.334581
51.53,150.45,0.215514
75.63,179.35,0.469651
91.51,124.52,0.231583
26.51,143.03,0.175789
72.14,148.77,0.807813
32.61,159.18,0.834926
69.28,196.46,0.286162
9.77,147.32,0.380354
52.12,63.6,0.265882
56.31,91.72,0.460775
72.97,16.65,0.88353
32.78,63.33,0.524773
26.23,35.62,0.608891
14.09,156.18,0.644211
5.58,85.09,0.979179
83.05,139.88,0.056854
80.15,9.75,0.850337
80.87,185.75,0.290238
46.91,8.0,0.73624
54.76,10.05,0.636098
91.9,153.16,0.494675
83.42,23.46,0.655081
43.01,108.93,0.160185
59.91,168.03,0.204366
28.1,110.53,0.822389
40.96,59.21,0.267625
57.74,74.92,0.605275
57.38,86.78,0.120408
47.46,168.84,0.565884
29.81,31.25,0.249845
34.49,140.32,0.54467
57.58,46.29,0.052204
51.26,131.67,0.056136
87.0,77.55,0.914248
8.22,198.42,0.395572
14.36,128.0,0.525142
42.76,0.63,0.491302
13.77,142.87,0.517337
84.89,187.71,0.1839
79.21,136.09,0.071948
13.58,27.07,0.64354
45.49,186.64,0.392808
66.23,124.5,0.41994
65.71,29.9,0.821835
66.03,131.79,0.079109
19.52,194.67,0.376693
43.23,48.02,0.737055
54.11,194.05,0.10174
5.38,93.82,0.819289
96.72,174.61,0.468864
11.52,106.12,0.619964
57.54,134.03,0.201584
95.49,81.58,0.316035
76.19,110.54,0.051311
76.08,42.01,0.917266
72.15,164.95,0.878351
65.16,40.26,0.656238
85.78,66.22,0.703321
11.03,41.82,0.794786
43.88,159.69,0.440399
80.74,159.0,0.042321
33.27,59.68,0.717168
23.37,72.37,0.342005
3.95,40.16,0.363743
63.04,119.77,0.824384
65.16,183.56,0.825146
36.7,75.81,0.193223
54.49,31.36,0.346162
23.82,76.95,0.680448
0.97,116.04,0.399748
62.73,94.44,0.268299
23.7,153.0,0.50285
28.12,132.24,0.956344
91.72,56.51,0.483548
64.18,174.24,0.074696
58.16,197.04,0.0489
54.79,54.33,0.685614
90.95,28.2,0.443775
33.52,139.35,0.943246
76.49,131.71,0.299286
27.33,145.97,0.412317
26.29,16.6,0.828833
16.23,42.72,0.094447
75.7,83.87,0.146108
21.91,83.15,0.635915
17.97,158.17,0.129987
96.87,79.49,0.550289
56.78,181.55,0.345702
28.1,41.97,0.487479
8.85,157.91,0.621142
39.57,199.7,0.618491
21.92,186.78,0.964831
41.17,88.22,0.130204
48.1,97.71,0.263156
32.6,176.16,0.981727
89.97,16.72,0.195523
2.31,33.27,0.3548
7.28,198.54,0.816311
28.65,70.74,0.323801
80.95,136.6,0.45222
75.24,156.61,0.911599
3.87,120.89,0.805586
99.59,99.07,0.917927
33.8,13.56,0.212758
53.9,161.47,0.286236
62.89,26.29,0.82806
35.14,18.4,0.689162
44.15,143.48,0.45629
36.64,64.39,0.884607
62.1,81.32,0.880294
10.38,157.86,0.943704
41.33,5.79,0.786631
77.59,22.9,0.945274
80.64,162.11,0.915724
26.89,72.61,0.232198
64.91,61.88,0.408594
35.11,177.77,0.943834
4.77,12.67,0.718105
96.48,135.08,0.682343
52.4,193.18,0.047732
81.2,26.67,0.793793
37.12,24.95,0.396762
84.78,176.47,0.598005
9.65,173.07,0.67053
14.14,56.2,0.782241
8.68,141.25,0.372872
65.33,160.91,0.177725
5.27,84.52,0.472407
28.81,137.09,0.906221
4.38,131.58,0.633247
51.4,12.12,0.85489
9.36,31.38,0.055008
46.52,134.67,0.096928
84.21,68.97,0.279043
75.29,119.01,0.005038
85.3,46.09,0.012126
87.38,102.66,0.733934
12.66,14.94,0.991562
70.06,121.74,0.60266
40.86,170.21,0.285179
83.81,112.48,0.860412
98.95,135.51,0.97579
79.66,123.79,0.840521
52.43,76.72,0.634518
84.16,24.09,0.612894
99.97,94.7,0.224521
77.91,88.36,0.748954
92.17,113.86,0.401967
79.74,126.04,0.575355
46.57,18.14,0.571929
15.97,58.56,0.470734
14.28,80.52,0.412815
7.29,163.58,0.057475
21.69,183.53,0.975135
41.69,191.46,0.059058
91.32,191.45,0.382106
32.43,32.83,0.680728
46.64,77.86,0.775833
41.73,14.66,0.471805
36.67,158.36,0.550415
7.01,147.84,0.133448
18.2,162.79,0.351233
50.05,2.02,0.8347
2.75,98.73,0.478402
15.25,183.94,0.527368
85.82,10.48,0.564574
42.81,121.31,0.039126
8.32,89.2,0.977281
80.05,167.01,0.453104
63.49,11.06,0.770177
0.75,32.13,0.327274
20.78,4.19,0.043953
91.45,112.58,0.590903
35.95,11.1,0.816501
65.59,106.02,0.697978
1.57,22.39,0.404899
44.37,22.09,0.585472
42.99,19.28,0.52286
46.77,3.68,0.740974
14.28,45.35,0.852024
32.25,15.86,0.84001
9.76,110.73,0.481477
49.02,175.42,0.875536
95.89,51.98,0.97651
36.91,122.87,0.924612
33.43,76.01,0.756234
89.7,151.3,0.931292
1.95,111.4,0.173317
83.5,157.16,0.427978
39.56,193.58,0.112994
57.9,56.4,0.564739
55.99,194.23,0.899341
91.58,189.09,0.308936
83.02,156.38,0.823568
34.39,24.15,0.154371
62.5,58.23,0.122336
50.72,166.48,0.125537
89.55,53.64,0.836385
43.41,87.33,0.560482
81.33,139.26,0.695541
80.08,56.85,0.934546
14.79,198.4,0.201667
43.15,101.46,0.47266
8.89,152.1,0.034585
97.44,66.1,0.162939
37.25,99.05,0.077351
82.1,99.17,0.998604
68.81,198.12,0.958561
22.84,42.8,0.355539
1.28,0.14,0.424264
53.57,186.84,0.672353
81.19,187.82,0.886299
76.92,98.86,0.399237
84.68,163.03,0.625016
69.52,76.53,0.178145
55.45,116.22,0.751673
2.57,168.42,0.614259
83.55,21.44,0.730796
48.36,195.88,0.798073
37.03,177.69,0.018437
41.88,86.47,0.98675
84.72,129.75,0.853746
69.74,38.21,0.897328
32.83,74.25,0.035367
37.85,196.65,0.794465
32.54,23.73,0.379809
90.95,2.19,0.660277
44.26,157.28,0.676659
2.49,95.16,0.94867
93.31,133.98,0.177928
46.79,27.35,0.783748
50.18,47.81,0.76033
99.09,83.33,0.540371
75.98,131.49,0.826179
65.59,56.56,0.920844
4.84,104.01,0.128994
27.26,35.93,0.337788
82.94,142.81,0.063943
29.26,150.8,0.349233
47.76,146.62,0.51274
74.43,95.76,0.334545
38.65,149.04,0.211387
85.55,144.07,0.612322
64.47,14.87,0.372927
6.97,76.97,0.894302
78.04,178.38,0.173554
84.25,57.77,0.749837
87.46,4.57,0.848577
17.9,100.63,0.577627
69.23,16.23,0.866064
58.1,94.16,0.196292
87.14,39.14,0.693626
26.43,195.27,0.370682
97.81,89.89,0.462905
1.84,97.4,0.481449
72.38,141.7,0.703685
37.2,173.81,0.762826
51.76,136.52,0.774021
20.0,108.26,0.516331
98.87,12.26,0.585013
13.96,45.1,0.941551
17.01,33.73,0.311388
16.22,45.26,0.491472
72.17,69.11,0.516297
3.77,134.26,0.288179
24.66,161.23,0.196986
82.05,20.02,0.251031
30.07,187.1,0.795419
63.74,170.47,0.366562
80.26,70.16,0.004556
14.65,138.53,0.437052
95.87,157.93,0.948736
92.2,54.36,0.699541
55.46,63.34,0.909261
46.52,52.94,0.722553
10.73,8.48,0.50952
50.64,38.95,0.824236
30.45,135.22,0.145331
10.49,9.69,0.07032
79.26,143.52,0.345026
81.85,49.15,0.407255
44.22,184.66,0.741527
86.03,90.14,0.16617
97.66,27.24,0.928293
82.68,24.33,0.584716
36.7,96.49,0.817707
81.35,158.68,0.981115
78.21,185.9,0.311113
77.6,96.68,0.169496
53.77,189.78,0.383012
97.59,121.24,0.816291
38.28,99.79,0.758693
60.96,115.31,0.939437
32.56,51.12,0.577184
98.65,53.2,0.17766
85.05,57.49,0.054434
32.63,91.85,0.885244
89.64,110.44,0.64123
70.46,181.2,0.41441
0.05,69.4,0.374782
41.96,177.61,0.055644
99.87,75.01,0.592131
99.75,197.2,0.235661
9.76,79.41,0.369536
80.35,186.18,0.489853
78.02,114.0,0.608532
31.49,145.78,0.994464
19.98,175.19,0.662025
22.22,46.88,0.673757
58.86,81.41,0.510313
78.69,157.17,0.996289
92.57,77.18,0.406476
7.91,115.7,0.996191
14.47,79.51,0.434666
56.68,198.71,0.051062
53.41,84.94,0.806466
90.19,179.71,0.815531
50.12,97.86,0.874797
96.9,186.3,0.043526
40.03,77.22,0.608706
28.95,69.37,0.974322
81.67,114.97,0.654577
62.52,35.25,0.446063
26.46,97.88,0.540516
15.28,40.12,0.920992
18.84,119.74,0.163453
39.9,136.18,0.441335
1.13,114.93,0.457189
37.71,100.51,0.012688
59.12,199.49,0.270663
15.88,117.03,0.658956
21.39,113.46,0.607059
69.02,48.83,0.082115
37.03,149.29,0.776264
71.3,196.0,0.461125
25.47,175.68,0.907425
52.14,133.26,0.953765
72.93,183.77,0.038706
26.07,143.05,0.236525
49.12,12.31,0.453595
98.18,172.74,0.291207
24.08,78.59,0.544682
60.05,49.03,0.279981
70.01,139.71,0.65615
78.32,66.8,0.947176
58.68,32.61,0.65669
7.74,151.59,0.547265
88.33,145.34,0.418157
94.83,81.77,0.871971
51.43,124.99,0.587223
82.46,86.2,0.880126
46.53,52.03,0.624385
53.65,129.37,0.613198
35.39,43.1,0.805742
28.36,117.96,0.196006
95.33,77.19,0.91869
33.31,50.72,0.511217
41.69,177.83,0.585544
24.77,166.75,0.630088
26.26,88.41,0.293589
51.24,84.58,0.859661
13.73,21.86,0.242391
78.84,162.97,0.704234
14.02,180.08,0.407641
68.9,33.15,0.55919
97.86,64.75,0.805203
37.72,65.65,0.27803
43.77,38.59,0.781607
52.92,142.3,0.145201
86.42,55.18,0.391389
31.05,136.78,0.311561
40.31,124.15,0.103459
18.19,184.85,0.516478
23.21,196.46,0.435331
19.23,197.7,0.33773
66.68,177.81,0.795156
23.23,76.58,0.23182
73.95,155.48,0.138286
70.88,193.2,0.003817
20.15,160.38,0.760732
66.12,164.21,0.875476
17.33,98.35,0.071429
26.26,58.14,0.097658
23.16,47.65,0.845542
41.93,102.73,0.719743
23.56,117.79,0.771005
20.5,19.08,0.123236
85.65,142.24,0.990678
69.56,186.74,0.734377
58.86,187.68,0.415516
42.14,69.65,0.733634
3.9,117.45,0.364352
77.34,116.15,0.907527
84.68,169.72,0.269615
88.57,33.88,0.16621
58.38,82.03,0.893708
52.25,61.18,0.851642
10.57,4.8,0.517836
50.49,175.52,0.255539
80.47,147.19,0.605821
7.97,145.04,0.770399
8.73,48.7,0.393531
11.91,123.93,0.624058
74.41,88.21,0.015783
11.23,84.48,0.05894
7.18,157.2,0.134353
91.91,168.9,0.268523
6.66,123.17,0.472604
24.93,119.53,0.09978
46.37,189.86,0.265354
77.45,126.56,0.972307
10.06,179.57,0.890275
79.57,123.08,0.200512
11.6,84.76,0.024244
4.62,197.9,0.779215
94.89,87.34,0.651666
72.4,109.4,0.096985
40.36,158.35,0.400578
38.12,128.69,0.163935
12.97,122.57,0.677068
15.25,57.71,0.016932
50.05,4.92,0.261622
75.17,136.46,0.52737
84.17,31.53,0.697009
8.75,32.81,0.964036
36.86,109.54,0.382373
61.26,94.93,0.232048
67.57,87.74,0.660593
11.24,19.16,0.641234
61.7,46.36,0.885684
50.52,160.79,0.573442
41.68,77.66,0.945957
95.54,88.44,0.284594
63.43,110.79,0.630668
73.28,189.81,0.857465
49.39,171.41,0.618542
46.68,92.32,0.625375
23.18,29.75,0.463536
87.49,121.22,0.122552
64.61,14.94,0.405723
47.03,13.28,0.237947
46.63,8.33,0.964756
89.28,9.21,0.006678
47.36,78.7,0.322959
23.98,15.81,0.664997
33.81,4.19,0.389879
40.88,149.35,0.815301
74.05,115.21,0.996955
97.44,118.45,0.939039
67.36,172.9,0.90863
41.21,185.67,0.995648
58.54,114.02,0.685439
61.89,54.6,0.440467
71.84,97.87,0.997805
16.4,190.22,0.965922
17.86,197.58,0.791016
68.53,105.43,0.447509
76.91,107.65,0.938281
43.31,82.48,0.584918
84.52,75.03,0.308148
39.39,72.97,0.242151
57.31,91.67,0.804892
39.56,199.59,0.478217
24.13,163.32,0.127677
44.77,115.02,0.2387
21.82,151.97,0.120161
58.52,141.45,0.961504
83.75,96.29,0.452386
10.33,85.01,0.297905
82.16,174.15,0.468852
16.68,195.84,0.41977
72.25,72.17,0.749976
88.69,111.38,0.179615
50.63,164.88,0.84005
54.44,99.08,0.713031
59.14,138.54,0.686409
33.76,10.21,0.970737
93.1,186.62,0.276915
89.29,6.67,0.48488
73.1,81.24,0.342936
53.66,153.38,0.302784
0.42,121.43,0.571528
62.59,136.07,0.149596
85.22,69.88,0.724228
89.85,11.37,0.244621
37.68,116.89,0.243191
7.89,0.14,0.826707
75.52,17.41,0.112875
76.72,155.92,0.921013
86.37,5.85,0.883279
79.63,75.01,0.578803
4.16,134.81,0.217114
76.37,42.15,0.166423
9.25,50.16,0.138225
76.56,140.17,0.989078
40.46,4.52,0.294027
58.61,193.1,0.875984
42.27,34.97,0.134443
74.18,191.06,0.389467
44.94,57.21,0.509507
5.52,81.68,0.161918
51.34,35.87,0.024954
44.19,156.13,0.918444
49.94,16.3,0.719183
63.77,46.04,0.963671
85.07,95.51,0.557241
87.98,50.41,0.049429
44.96,73.56,0.621072
46.3,183.55,0.393848
6.86,178.88,0.125296
43.86,66.46,0.286432
42.42,76.19,0.84108
97.36,147.4,0.829548
1.49,128.88,0.67608
44.93,41.56,0.372973
78.39,42.16,0.966599
81.96,116.45,0.580017
22.88,113.67,0.091581
6.38,146.17,0.603484
91.48,75.19,0.841251
42.07,125.02,0.876547
79.76,46.97,0.26237
6.86,114.0,0.6633
20.58,24.78,0.575486
77.82,23.91,0.939364
46.4,70.26,0.007057
99.09,78.03,0.854036
69.48,28.69,0.713059
61.82,197.05,0.978752
34.54,12.72,0.274259
39.54,89.34,0.585529
2.77,186.6,0.822506
79.19,180.47,0.184004
71.62,190.2,0.689664
66.29,77.31,0.633714
63.22,43.6,0.455633
5.08,120.98,0.043769
98.07,168.79,0.480517
77.71,159.64,0.875704
36.5,110.64,0.931583
84.24,171.53,0.725194
24.46,1.46,0.123322
72.3,29.91,0.01901
33.1,116.61,0.765423
64.97,48.67,0.716782
75.51,148.23,0.717778
2.74,37.79,0.241258
11.9,72.74,0.764306
62.01,74.29,0.511192
94.59,10.63,0.090942
73.37,133.72,0.649911
32.87,134.9,0.862086
78.73,90.07,0.769216
87.7,150.5,0.980363
71.66,74.83,0.058426
99.21,73.18,0.654882
10.23,67.19,0.164992
50.83,21.25,0.333363
69.69,183.07,0.75595
31.52,100.23,0.335444
73.86,37.65,0.965021
49.2,16.53,0.791907
61.09,108.98,0.722048
7.83,71.13,0.303259
72.92,145.04,0.33988
0.13,36.52,0.808464
13.53,86.11,0.106144
4.36,47.64,0.150203
93.55,154.11,0.447511
54.76,186.48,0.557993
14.94,61.3,0.753259
82.24,117.79,0.988133
62.81,67.32,0.460809
76.02,55.37,0.874644
74.85,54.91,0.113292
84.76,179.76,0.195177
58.51,175.59,0.939743
72.23,73.62,0.849036
9.41,142.78,0.020514
38.96,134.62,0.611565
58.43,116.91,0.269527
66.79,120.22,0.472898
90.33,158.24,0.573096
93.7,187.8,0.01372
47.95,132.78,0.301413
64.99,38.1,0.812616
73.97,187.65,0.679422
73.99,132.47,0.336907
70.69,96.66,0.841466
19.12,25.07,0.631713
47.28,176.74,0.76858
88.68,180.48,0.602092
6.91,42.25,0.235209
91.92,194.13,0.164481
32.1,77.96,0.686868
94.92,117.93,0.831786
99.07,41.1,0.992323
77.68,142.65,0.868996
78.33,150.4,0.920277
98.86,91.74,0.412473
12.43,170.36,0.185624
57.91,134.1,0.457453
50.29,73.94,0.994876
57.1,182.84,0.377837
22.2,170.58,0.242332
46.12,78.98,0.315249
68.2,58.26,0.212638
38.29,88.57,0.947354
56.02,22.07,0.723174
13.1,103.39,0.57744
9.17,115.34,0.779694
8.05,123.13,0.358918
92.77,65.35,0.756175
80.22,114.23,0.632224
98.78,119.95,0.877156
13.88,149.91,0.582007
24.8,57.0,0.956997
23.76,9.28,0.665775
35.24,8.36,0.31156
69.52,183.02,0.889525
31.75,86.75,0.926512
48.54,38.21,0.051263
83.56,59.18,0.062649
70.11,37.73,0.501769
88.76,185.14,0.768803
62.87,97.74,0.917115
57.06,63.01,0.320628
11.46,170.81,0.59512
41.81,122.94,0.519095
21.23,39.22,0.105543
67.59,118.87,0.473191
37.06,131.44,0.890849
26.5,144.46,0.911147
93.51,181.5,0.952095
74.39,195.97,0.964518
97.16,42.16,0.806097
84.8,186.5,0.547435
72.52,154.83,0.880459
94.38,67.76,0.004143
73.71,46.64,0.759379
47.03,112.82,0.262983
43.11,153.18,0.713982
54.17,163.48,0.752949
3.87,97.12,0.677102
93.32,41.26,0.294993
7.44,43.2,0.856341
65.47,88.41,0.856768
23.3,9.41,0.04543
89.83,156.5,0.785477
91.53,166.91,0.088522
91.74,39.4,0.034945
48.25,186.88,0.993421
11.27,85.64,0.152855
48.27,83.49,0.667748
44.34,86.41,0.861888
22.38,7.13,0.878714
10.78,167.76,0.971049
21.06,122.2,0.696222
1.24,103.0,0.904066
70.91,176.48,0.676168
83.2,169.94,0.190878
41.39,63.97,0.353532
80.42,10.64,0.993052
30.62,186.97,0.142673
86.27,193.67,0.828603
1.39,133.48,0.556268
23.69,151.62,0.627133
59.28,159.39,0.247974
37.59,74.81,0.630253
69.91,166.47,0.92192
54.62,24.38,0.299691
72.93,23.17,0.721706
93.0,108.6,0.697919
7.63,119.02,0.571307
66.44,102.78,0.951928
13.24,170.19,0.770914
33.68,28.41,0.635469
82.74,5.67,0.304803
72.47,17.2,0.740728
10.8,24.18,0.070222
45.79,32.74,0.436187
94.34,92.83,0.032312
12.78,0.74,0.899322
82.63,191.44,0.018373
67.17,89.36,0.093646
75.68,131.91,0.025473
56.01,197.41,0.649099
84.67,0.66,0.990253
0.87,149.02,0.769625
73.7,193.02,0.59274
65.21,192.33,0.89532
31.17,100.73,0.892585
54.28,73.11,0.299201
84.91,56.12,0.154019
10.67,154.93,0.80767
94.11,165.69,0.754345
57.16,20.59,0.853181
70.83,130.34,0.411218
11.19,86.81,0.348463
5.8,54.1,0.349554
39.44,148.8,0.71181
78.61,105.34,0.374595
68.27,34.43,0.367013
7.51,187.94,0.960441
12.77,161.51,0.331259
54.28,190.45,0.411955
24.93,164.78,0.028085
16.01,51.9,0.343082
96.35,84.17,0.205653
57.17,67.58,0.238789
32.34,108.6,0.0855
18.28,169.18,0.755479
59.32,62.66,0.442468
64.84,173.47,0.862116
43.99,150.73,0.848879
52.29,83.18,0.549616
17.35,165.74,0.477894
97.51,34.52,0.929306
76.84,91.33,0.622204
89.15,167.12,0.314422
21.42,125.52,0.961323
90.55,104.48,0.71537
84.29,114.3,0.917237
98.02,94.68,0.885636
11.12,71.62,0.534369
2.11,100.66,0.108182
74.63,180.7,0.863056
51.51,134.57,0.711439
73.72,5.92,0.019918
61.14,198.49,0.420829
82.21,115.06,0.944843
14.17,80.57,0.079313
53.45,24.36,0.420456
38.35,27.54,0.673755
56.67,71.68,0.510738
51.51,196.22,0.569952
93.0,120.25,0.102483
59.8,13.51,0.1466
77.5,55.44,0.384986
1.0,38.96,0.808128
61.25,1.11,0.61509
78.49,31.58,0.500602
28.27,28.18,0.418775
59.71,33.99,0.12828
27.68,116.41,0.755846
75.41,175.37,0.617166
75.6,57.0,0.897051
66.19,191.32,0.164209
84.44,28.45,0.755894
76.12,104.2,0.486671
93.44,154.59,0.400303
86.21,2.04,0.60758
92.24,161.88,0.80873
43.27,107.73,0.013821
53.14,124.59,0.994674
53.54,110.95,0.459069
35.91,39.27,0.613395
39.44,122.72,0.481819
63.66,56.31,0.49197
67.81,42.63,0.018819
18.82,151.23,0.142877
47.3,51.03,0.637366
95.19,113.34,0.983011
11.66,56.46,0.629486
4.25,18.97,0.482291
86.95,60.7,0.921974
