price,possibleNewPrice,priceIncreaseProbability
21.35,167.5,0.85494
29.82,25.97,0.488977
78.53,155.36,0.791937
91.05,74.2,0.842209
48.5,2.92,0.126909
72.39,125.63,0.266097
70.34,98.04,0.162559
6.63,34.32,0.702937
61.14,89.03,0.35762
9.24,93.35,0.893465
60.94,117.9,0.484206
48.64,64.87,0.6087
7.4,27.53,0.245876
35.73,193.69,0.617453
91.98,92.25,0.584256
82.32,19.32,0.028384
60.27,134.25,0.56496
19.89,168.75,0.23189
12.78,14.94,0.04261
17.7,159.48,0.605299
99.32,28.56,0.026568
72.19,179.64,0.068549
33.12,9.77,0.367114
89.14,108.45,0.542438
48.51,112.67,0.666487
60.46,73.57,0.095185
1.63,179.73,0.097753
64.42,150.72,0.714833
44.69,29.94,0.540931
40.01,140.97,0.036259
63.16,27.52,0.371209
3.67,120.49,0.225423
40.0,100.54,0.656225
71.41,160.38,0.494945
31.36,151.19,0.033026
7.79,137.07,0.231173
3.65,11.61,0.282087
60.34,180.5,0.462272
80.14,157.0,0.534041
25.09,181.92,0.820307
85.81,85.55,0.120024
74.88,159.16,0.350191
9.17,37.52,0.590923
23.31,167.28,0.519356
37.48,66.53,0.213412
76.39,68.57,0.780116
74.7,38.56,0.927552
81.82,119.46,0.650324
46.06,149.28,0.994625
40.03,183.81,0.796952
97.42,82.34,0.344643
16.11,192.63,0.243639
46.39,127.98,0.467083
40.09,198.62,0.960847
63.75,126.86,0.889439
12.88,39.87,0.541638
1.51,64.88,0.216436
34.35,157.75,0.89488
26.3,23.17,0.015463
30.35,198.19,0.300203
16.18,169.34,0.735073
99.38,159.8,0.336643
82.51,82.24,0.334204
3.22,192.91,0.112764
49.62,37.17,0.427989
46.41,166.93,0.555117
68.64,81.96,0.86634
86.63,34.03,0.841223
31.16,28.93,0.645557
84.11,60.17,0.151503
48.51,32.95,0.599423
77.41,63.58,0.942475
54.96,162.61,0.160037
90.69,99.09,0.76363
2.84,77.65,0.652217
64.2,117.54,0.027036
35.76,61.95,0.667704
13.65,184.11,0.038276
36.39,23.02,0.432703
80.89,89.83,0.377901
48.87,36.45,0.157273
29.96,177.71,0.424245
15.33,0.57,0.857497
69.87,28.01,0.393104
52.25,72.13,0.337809
74.22,17.44,0.871241
26.99,10.59,0.974797
3.15,51.7,0.994544
98.35,184.41,0.765633
75.8,49.29,0.395576
18.55,38.49,0.201161
60.28,64.39,0.968513
87.0,25.28,0.849754
38.98,124.06,0.693458
19.49,31.68,0.844333
22.11,28.1,0.969935
89.01,46.21,0.549148
52.83,132.62,0.546098
85.7,94.2,0.639983
9.43,87.59,0.532711
82.66,97.15,0.302753
28.99,7.42,0.668099
20.34,194.02,0.679648
73.95,67.23,0.882635
92.17,88.31,0.554323
37.13,188.43,0.901549
28.39,84.42,0.350339
38.19,18.1,0.647213
98.79,57.92,0.149348
38.01,140.62,0.252993
47.48,16.02,0.74317
77.79,166.86,0.698321
10.74,73.23,0.89
4.43,118.34,0.208912
68.47,159.98,0.419044
47.67,10.3,0.348982
28.17,45.63,0.636642
69.22,198.69,0.047587
13.67,75.6,0.443839
69.39,10.33,0.954648
24.19,162.73,0.540693
48.63,51.34,0.49117
79.97,36.98,0.223712
23.17,174.4,0.642219
81.44,31.0,0.283713
56.94,176.61,0.011555
77.54,183.65,0.883025
23.35,154.7,0.40664
77.18,182.3,0.581333
56.21,26.72,0.417068
2.7,78.85,0.733103
0.54,167.12,0.175267
97.34,125.84,0.688201
71.32,126.64,0.00427
76.07,147.16,0.779408
67.84,16.81,0.644291
81.97,24.14,0.211428
47.01,31.77,0.560099
53.26,19.2,0.207907
11.76,22.28,0.739355
60.96,137.53,0.205017
29.11,98.64,0.844349
77.08,36.73,0.378301
21.42,53.58,0.444128
29.45,16.15,0.276578
16.97,3.06,0.87092
84.94,65.17,0.032467
51.51,42.29,0.4759
37.6,21.83,0.290161
58.56,116.88,0.338511
15.54,123.27,0.200873
6.12,182.52,0.866434
28.82,134.19,0.195325
43.42,49.76,0.93744
72.6,171.27,0.657876
31.54,21.67,0.929083
54.4,136.35,0.552603
91.45,77.07,0.978934
2.26,98.87,0.738749
16.03,138.57,0.359857
20.64,184.87,0.459313
38.39,7.63,0.856775
23.56,123.45,0.886938
14.65,123.81,0.330419
87.36,47.14,0.807204
80.28,96.99,0.258369
18.63,46.58,0.449449
45.84,113.43,0.385124
33.39,136.43,0.124711
60.52,82.33,0.793306
40.96,123.29,0.981459
45.06,181.82,0.752048
36.17,90.56,0.671641
63.83,104.51,0.802196
36.23,73.93,0.658138
8.5,73.35,0.319576
78.34,24.83,0.962884
21.13,190.51,0.547044
90.42,12.12,0.322327
16.93,44.81,0.015444
94.08,143.0,0.500311
28.88,96.54,0.766655
24.78,175.19,0.221162
96.35,1.57,0.654249
2.67,112.51,0.188269
44.96,57.45,0.706536
46.48,124.99,0.602859
47.93,40.55,0.49229
45.47,100.52,0.698175
41.35,152.41,0.202482
37.21,136.94,0.056822
65.0,161.5,0.745207
45.74,27.2,0.931433
71.19,179.68,0.210525
19.79,14.24,0.78588
49.53,75.63,0.184213
48.38,21.06,0.707517
44.8,135.4,0.333139
85.54,152.08,0.898877
44.32,126.66,0.630863
68.55,57.94,0.875273
5.2,11.29,0.39257
91.26,132.56,0.30501
10.94,144.25,0.718107
84.55,131.31,0.210585
49.41,65.99,0.946891
46.2,56.97,0.878222
5.7,173.56,0.676994
51.13,35.95,0.722335
56.71,182.43,0.832867
4.49,15.37,0.240609
38.38,66.71,0.143772
84.21,150.68,0.341078
59.35,0.31,0.35192
58.47,156.51,0.78823
40.01,83.58,0.061169
77.92,77.37,0.41122
24.77,8.71,0.591477
92.39,152.42,0.450871
16.5,128.66,0.670568
58.22,34.82,0.947454
11.79,97.53,0.593715
4.66,52.15,0.13921
25.56,49.9,0.358318
56.02,115.43,0.250038
15.18,199.98,0.647174
39.4,188.34,0.888524
83.84,142.29,0.729824
94.94,90.74,0.201031
25.4,9.73,0.883947
85.85,137.52,0.357463
90.14,35.65,0.739151
36.21,199.37,0.384884
0.91,127.12,0.616148
5.32,142.1,0.583605
39.01,100.42,0.999698
4.15,66.3,0.091833
81.53,177.8,0.440045
31.72,76.61,0.734397
96.81,179.33,0.543153
31.72,187.37,0.271312
60.99,55.49,0.07477
62.07,185.15,0.02278
19.45,44.81,0.279233
15.58,65.95,0.605174
86.03,67.01,0.184703
8.14,29.37,0.98117
7.38,93.6,0.237869
54.56,110.85,0.066759
58.55,3.53,0.060636
19.4,168.11,0.90568
19.56,19.42,0.348302
64.37,195.46,0.621923
84.78,25.88,0.004525
11.35,39.48,0.494334
3.06,153.53,0.026195
14.48,137.58,0.111903
43.4,135.23,0.576123
40.8,135.86,0.508722
39.93,30.19,0.200181
20.92,87.73,0.835445
31.02,101.8,0.517034
62.2,49.16,0.687946
66.57,120.41,0.613408
50.37,110.85,0.918919
89.8,44.94,0.168656
75.79,120.85,0.136872
84.64,181.93,0.283456
47.64,112.12,0.22816
27.45,197.22,0.545264
39.22,55.96,0.997613
54.97,97.23,0.895633
89.07,92.05,0.334594
4.93,143.16,0.911921
59.78,154.51,0.393842
48.2,13.83,0.639987
89.75,119.63,0.900711
91.23,199.76,0.749146
14.28,176.28,0.411944
17.48,61.89,0.581484
51.49,184.02,0.796283
68.67,1.98,0.362239
57.55,86.56,0.251167
59.09,104.47,0.075652
32.96,26.34,0.2967
14.84,170.0,0.112913
79.28,30.4,0.636876
37.66,74.21,0.008586
50.97,162.6,0.848667
90.08,168.63,0.314308
51.67,52.09,0.146641
71.64,67.41,0.750578
85.03,187.24,0.115957
20.91,120.52,0.23775
77.79,114.1,0.248338
4.24,103.01,0.666704
53.83,93.51,0.339281
91.33,5.83,0.430551
2.01,76.28,0.592582
23.08,108.57,0.825596
64.0,163.15,0.45932
34.09,169.72,0.638886
80.17,71.38,0.438733
39.74,69.02,0.189191
96.99,162.14,0.960784
54.46,167.53,0.068272
27.33,156.52,0.024392
97.44,166.43,0.051618
0.17,132.65,0.997888
17.86,104.01,0.496372
65.82,33.51,0.212692
41.48,150.1,0.824484
82.56,193.45,0.057935
91.65,168.49,0.878853
85.46,11.87,0.86988
63.32,106.15,0.43867
84.59,51.77,0.209717
49.56,32.14,0.558743
1.4,38.86,0.137582
13.93,44.54,0.64935
94.46,189.35,0.867257
24.37,156.61,0.003194
52.86,139.66,0.069818
77.08,88.64,0.391293
21.21,113.45,0.976934
31.48,64.95,0.148804
28.43,198.65,0.004232
97.0,138.75,0.035622
6.76,60.96,0.607336
82.21,46.2,0.937632
30.06,69.03,0.530199
68.4,85.84,0.947037
65.24,109.36,0.08622
61.12,4.46,0.47073
99.25,123.34,0.003338
19.36,175.3,0.132129
78.93,182.99,0.087742
56.67,21.13,0.394547
23.92,151.37,0.236668
50.01,163.1,0.004753
55.13,146.25,0.425662
8.77,75.69,0.667731
24.7,174.52,0.273032
31.17,67.52,0.373533
57.66,47.68,0.754534
70.65,66.25,0.731878
83.01,77.37,0.011587
18.24,199.95,0.679418
70.61,19.31,0.920902
75.26,184.82,0.329474
22.45,157.09,0.923068
95.53,156.58,0.27782
30.37,145.65,0.340322
49.11,35.76,0.775762
87.27,160.61,0.144209
36.4,170.16,0.170206
74.1,194.75,0.503594
28.13,37.37,0.398499
79.53,116.75,0.8911
42.91,57.42,0.044128
0.29,50.85,0.536837
1.42,17.06,0.110526
18.0,77.52,0.374436
17.65,152.35,0.778514
18.09,4.07,0.655103
39.13,99.98,0.674834
67.67,157.36,0.23653
17.86,89.29,0.712657
77.89,137.15,0.358012
51.03,198.79,0.160237
59.61,3.53,0.960612
49.1,92.14,0.962678
25.75,102.3,0.318433
71.13,39.25,0.368043
75.3,43.32,0.727371
72.34,137.23,0.898364
8.79,3.84,0.111505
72.94,101.49,0.636043
8.94,135.25,0.811834
24.15,187.0,0.566087
77.31,92.5,0.221356
87.53,121.43,0.395908
44.7,1.61,0.825622
84.91,40.6,0.360179
82.95,137.31,0.146659
24.48,79.61,0.173511
93.71,38.62,0.915252
74.65,14.8,0.605417
59.5,69.04,0.903691
82.13,106.42,0.378978
28.12,188.35,0.426605
10.09,54.49,0.917436
95.07,186.36,0.796861
80.13,53.44,0.234185
25.93,112.65,0.538811
19.79,177.33,0.2557
60.7,81.74,0.991724
52.66,19.68,0.530197
1.43,134.87,0.957736
87.24,180.46,0.475266
51.16,78.43,0.184255
5.66,79.47,0.595591
41.71,108.91,0.939918
73.53,79.63,0.918959
18.87,173.53,0.512725
65.79,35.75,0.888835
99.03,137.91,0.692201
63.19,12.38,0.17064
41.15,54.07,0.804804
32.37,17.83,0.003895
3.49,96.28,0.560499
77.23,116.47,0.51311
55.1,93.65,0.292535
86.89,156.84,0.597929
58.66,9.02,0.383013
7.92,193.75,0.900817
22.52,147.13,0.061648
16.83,5.5,0.813439
65.83,111.13,0.938915
49.49,186.89,0.367858
49.81,38.97,0.729186
72.47,20.13,0.174466
89.84,47.83,0.572901
27.67,32.32,0.745877
84.86,87.77,0.164731
96.76,93.67,0.687374
31.13,182.44,0.819199
69.83,108.06,0.364318
44.32,25.72,0.485534
48.34,17.5,0.971526
4.55,154.15,0.185516
4.66,68.33,0.047091
90.2,55.89,0.064673
78.53,58.07,0.683608
46.19,72.0,0.188091
38.04,149.4,0.205055
75.04,143.86,0.893862
21.59,160.98,0.28159
73.8,43.64,0.253414
17.77,42.35,0.152825
9.19,162.13,0.338856
16.88,40.64,0.300291
16.05,119.38,0.220345
76.04,158.1,0.95128
72.76,196.59,0.11543
99.38,177.92,0.780247
98.93,181.98,0.888293
23.56,158.81,0.093705
97.86,183.95,0.197676
72.32,131.37,0.305043
36.01,31.48,0.362754
64.05,197.21,0.213918
84.46,77.27,0.347936
12.72,169.06,0.259511
11.0,102.38,0.848939
1.74,191.35,0.698763
85.08,133.93,0.028951
56.88,48.73,0.422165
68.24,106.63,0.037388
27.79,67.33,0.635263
0.04,86.03,0.623858
68.02,13.43,0.849971
37.34,21.21,0.312364
94.57,26.12,0.914282
65.44,87.88,0.148447
3.71,127.31,0.202031
14.02,33.04,0.694502
18.57,132.95,0.547935
91.46,38.61,0.992648
74.76,153.51,0.180983
98.55,116.63,0.703598
94.39,88.97,0.33705
17.71,149.86,0.674478
20.96,71.35,0.646892
57.78,51.3,0.195575
53.1,124.62,0.94787
96.6,69.49,0.129743
22.16,44.2,0.178142
24.87,85.06,0.6896
58.55,152.87,0.223761
93.51,81.63,0.694568
15.71,182.66,0.417309
84.18,121.05,0.756965
4.7,38.0,0.168055
5.38,81.95,0.665364
2.86,199.31,0.447229
5.54,40.39,0.692771
56.19,71.38,0.48826
46.4,173.82,0.142135
98.26,21.58,0.693431
94.38,181.41,0.934637
62.81,100.93,0.889715
30.44,47.16,0.776072
6.81,19.16,0.443872
9.7,70.67,0.529516
75.94,34.48,0.448365
96.1,186.08,0.051157
2.57,109.54,0.015335
72.6,45.12,0.380439
2.61,29.46,0.377698
69.91,4.82,0.832049
33.28,32.79,0.878127
42.73,17.16,0.029345
49.04,192.76,0.333979
47.9,33.75,0.10681
83.13,131.8,0.676653
79.27,116.28,0.350388
31.42,44.22,0.076751
94.68,67.59,0.143071
94.11,38.4,0.0532
26.46,90.67,0.739968
67.1,146.07,0.818216
12.08,148.15,0.660022
74.06,149.09,0.495703
71.79,171.46,0.195442
3.81,167.87,0.955413
17.47,181.64,0.096148
6.18,75.68,0.08754
17.06,189.89,0.073858
98.7,42.68,0.083249
93.32,88.04,0.623934
20.8,176.52,0.038335
79.26,93.97,0.315224
22.15,175.06,0.23426
26.33,45.8,0.227789
96.27,13.61,0.219502
99.33,36.68,0.501753
34.33,85.19,0.182616
45.02,29.47,0.920221
20.05,138.56,0.616725
82.13,101.36,0.305164
64.41,15.73,0.385192
89.73,41.52,0.023872
66.2,187.23,0.643813
20.86,93.08,0.648558
13.81,89.11,0.711678
8.46,11.42,0.393248
28.43,58.57,0.638319
73.16,55.69,0.277532
6.03,183.02,0.538502
65.96,75.98,0.490085
91.44,167.05,0.579063
54.95,74.93,0.397124
15.48,190.28,0.047979
81.61,64.54,0.360031
25.49,191.52,0.129164
0.65,96.64,0.58683
27.61,146.78,0.684443
74.0,90.81,0.785894
51.08,194.73,0.515418
5.86,126.89,0.355368
11.61,47.3,0.673197
87.74,0.39,0.213969
41.54,58.49,0.505824
20.35,87.26,0.440006
25.24,23.86,0.306006
8.43,38.66,0.46503
12.42,68.56,0.841804
95.02,173.82,0.292203
19.17,134.91,0.338423
38.51,88.43,0.750318
85.86,191.5,0.920124
7.0,12.09,0.121968
65.32,106.12,0.329623
5.76,179.97,0.115443
18.01,112.29,0.301757
91.99,13.2,0.397752
0.28,174.48,0.084482
11.62,98.2,0.131369
35.88,47.3,0.750913
1.77,117.66,0.816862
50.53,117.5,0.530535
94.6,2.42,0.441705
48.3,111.06,0.977165
78.73,163.59,0.473302
91.76,197.83,0.379011
87.85,33.99,0.659317
72.88,198.79,0.067096
96.81,35.05,0.255581
88.92,121.01,0.779516
87.1,115.11,0.082817
57.98,147.86,0.749127
60.9,133.83,0.406489
67.88,190.22,0.882023
17.51,139.33,0.774757
74.63,162.44,0.136121
83.01,174.53,0.669972
82.76,46.8,0.767696
94.08,120.19,0.708411
8.94,124.2,0.43514
64.91,27.98,0.537153
65.84,108.82,0.601658
11.12,198.67,0.948819
0.73,70.61,0.302165
12.17,131.93,0.784226
79.11,62.55,0.09618
71.27,113.97,0.186289
48.0,198.58,0.051834
84.26,50.68,0.769359
28.0,122.67,0.45186
74.26,13.58,0.386865
31.0,47.07,0.80823
49.77,96.76,0.823891
48.66,57.02,0.867208
29.04,120.02,0.864286
2.4,26.33,0.902477
64.0,127.92,0.53504
40.45,170.23,0.473685
31.63,180.8,0.71176
42.59,194.53,0.386362
19.48,101.79,0.773004
84.98,158.09,0.163542
63.18,6.55,0.259425
91.15,134.39,0.438466
36.85,107.96,0.964727
71.98,180.57,0.231965
10.06,149.55,0.044645
36.29,152.64,0.690215
65.59,4.06,0.359798
40.63,56.2,0.052832
88.93,90.41,0.697322
75.21,14.75,0.094026
49.74,57.28,0.870844
42.88,154.41,0.149039
75.51,185.36,0.15122
47.62,35.14,0.894186
84.55,136.98,0.501449
42.18,154.43,0.003651
85.93,80.11,0.694815
94.62,169.92,0.543326
44.38,16.44,0.399036
77.84,150.97,0.787285
43.97,117.8,0.571469
3.25,4.7,0.033329
1.77,23.62,0.188343
50.79,16.22,0.849945
86.3,60.12,0.128795
65.57,194.27,0.079249
80.62,30.61,0.452987
22.17,76.85,0.342157
11.15,199.45,0.900827
8.26,194.05,0.908273
94.89,190.75,0.038327
60.23,31.81,0.690589
63.39,68.85,0.484193
35.55,24.66,0.063013
16.1,119.72,0.248213
25.79,22.85,0.857446
70.9,53.46,0.640736
74.85,132.03,0.629359
89.63,173.75,0.001399
49.08,74.66,0.360788
3.62,72.63,0.7241
19.44,144.01,0.643881
81.13,102.96,0.600286
24.16,145.13,0.9245
17.26,137.07,0.286569
27.98,83.13,0.124222
79.41,51.97,0.945341
28.96,168.65,0.362036
68.75,188.05,0.574986
64.82,171.44,0.198165
12.16,42.56,0.802967
70.44,136.4,0.877101
50.11,198.35,0.570887
48.52,159.07,0.183026
44.99,104.6,0.102717
55.52,37.5,0.38735
81.1,54.99,0.26999
19.43,122.49,0.186752
32.78,121.67,0.201711
98.31,183.65,0.743732
29.32,53.62,0.030005
39.44,111.1,0.865582
75.2,26.78,0.609745
94.11,57.14,0.828496
89.09,112.71,0.043246
98.72,73.12,0.380361
95.75,21.18,0.818009
19.58,158.16,0.468947
47.26,62.73,0.311821
25.66,161.56,0.344554
14.95,195.83,0.61749
56.68,182.51,0.901928
95.53,181.29,0.918218
76.76,10.99,0.651763
24.82,110.27,0.630053
86.02,34.13,0.165561
14.69,129.81,0.892894
22.96,83.29,0.508992
91.76,127.39,0.705855
52.09,69.51,0.280169
56.03,0.81,0.583007
48.44,107.66,0.78417
19.99,15.66,0.365167
69.65,181.91,0.409388
79.91,106.48,0.122726
36.64,185.52,0.902384
96.89,111.42,0.580829
16.19,63.5,0.365326
80.13,30.63,0.395599
35.93,95.27,0.995019
14.83,184.32,0.909497
40.72,31.9,0.838233
26.08,125.18,0.763223
75.42,114.78,0.819476
22.35,67.81,0.285479
13.83,175.2,0.591493
92.28,61.02,0.812036
37.6,81.38,0.124367
99.62,104.37,0.690412
47.85,55.36,0.566864
16.63,39.83,0.441307
91.11,29.5,0.63605
79.8,111.44,0.405134
29.42,15.3,0.392724
35.43,39.64,0.780459
42.37,185.45,0.687117
48.96,99.37,0.637095
29.48,57.98,0.179688
83.69,1.09,0.682639
79.62,156.79,0.695898
52.71,166.66,0.997244
87.81,108.69,0.723331
24.32,165.01,0.894
57.51,30.59,0.238295
17.4,60.34,0.574789
10.89,32.59,0.312829
79.52,43.72,0.444427
3.81,190.12,0.329209
57.8,20.84,0.226378
72.4,59.54,0.267193
81.18,149.53,0.345504
22.99,174.25,0.75059
92.02,130.88,0.158158
66.36,66.89,0.087364
35.72,13.27,0.315292
23.88,36.33,0.82657
16.99,57.01,0.93483
32.21,88.23,0.722819
11.03,4.21,0.977027
10.42,11.37,0.953391
15.32,9.78,0.699256
50.33,52.33,0.905386
0.34,9.52,0.800149
45.62,70.82,0.44283
66.0,155.33,0.629299
94.7,111.24,0.800872
99.21,147.61,0.967094
29.58,133.51,0.832513
17.33,186.24,0.49554
27.35,190.34,0.370666
47.54,173.91,0.358084
22.21,109.15,0.755015
50.91,103.25,0.614118
26.2,185.23,0.820871
38.36,91.18,0.948686
90.64,177.79,0.739865
20.54,72.53,0.513426
54.64,141.91,0.345582
80.08,98.44,0.11119
70.13,154.03,0.948537
88.57,104.26,0.251493
6.62,186.11,0.043801
17.4,3.46,0.600916
95.11,48.95,0.812252
6.26,48.73,0.532838
96.96,116.6,0.406082
69.22,183.26,0.392325
84.68,25.98,0.855894
92.32,24.96,0.579232
10.41,44.54,0.127337
29.97,105.47,0.007367
53.53,48.32,0.648537
56.16,84.64,0.10822
77.82,47.15,0.206355
2.13,120.38,0.549776
65.57,36.47,0.822107
89.08,70.49,0.766416
10.41,108.69,0.340409
84.57,99.52,0.324068
52.96,93.25,0.444389
7.65,53.59,0.951496
96.45,45.72,0.514964
31.74,130.79,0.676785
88.36,112.02,0.72108
78.88,27.87,0.137499
46.48,55.46,0.423821
24.0,84.0,0.550064
22.39,60.5,0.033826
86.69,102.9,0.59242
64.77,187.88,0.934141
48.85,32.35,0.183907
82.06,27.86,0.69713
13.17,67.4,0.745291
25.68,21.28,0.233655
86.47,56.26,0.443555
68.97,137.38,0.536781
6.87,96.1,0.421813
43.72,120.47,0.563961
21.55,65.82,0.382173
98.54,59.78,0.455892
93.05,141.77,0.723306
45.79,73.5,0.554153
65.71,156.04,0.876575
83.26,113.96,0.561899
48.27,191.43,0.473133
83.17,39.34,0.123134
71.76,56.37,0.495025
84.34,12.78,0.178817
13.4,72.79,0.897927
58.96,193.58,0.716832
52.71,51.88,0.171176
36.45,0.25,0.163795
54.8,71.7,0.547861
94.78,33.15,0.288105
83.82,137.79,0.766997
90.35,35.07,0.385488
4.41,65.56,0.390873
17.32,193.0,0.912515
66.23,122.61,0.210092
17.59,1.68,0.003979
13.77,190.3,0.540162
12.06,39.3,0.262206
65.2,117.0,0.587092
79.87,75.96,0.31797
46.39,39.95,0.192432
67.33,33.2,0.333023
4.78,136.55,0.364834
84.02,136.61,0.414685
6.37,48.09,0.066302
16.95,108.07,0.836562
4.02,5.93,0.794852
20.81,96.44,0.671409
59.18,19.23,0.93592
84.64,70.46,0.52923
77.3,180.51,0.534215
22.79,29.52,0.3148
42.53,166.2,0.754276
37.14,121.03,0.454478
93.51,98.3,0.587068
72.27,190.73,0.745106
92.29,65.65,0.353846
66.31,196.89,0.622213
95.03,41.14,0.836241
46.41,63.24,0.177133
19.11,69.41,0.799123
43.63,159.92,0.041028
18.18,18.56,0.693103
1.28,27.76,0.338282
66.99,102.91,0.14625
22.1,98.68,0.254202
32.03,90.84,0.746361
70.72,124.1,0.496228
64.9,45.1,0.639398
2.54,171.97,0.609552
21.74,20.36,0.736806
90.19,70.81,0.964743
46.42,15.22,0.241672
31.77,102.56,0.416061
86.68,180.56,0.725034
48.1,23.39,0.455945
61.22,92.46,0.860265
60.74,27.84,0.906795
1.57,61.88,0.952975
20.19,84.17,0.210683
34.99,62.97,0.681236
60.03,131.71,0.538011
1.67,92.04,0.627581
53.99,128.85,0.746033
51.62,126.99,0.678687
69.38,118.23,0.608398
99.83,35.38,0.676342
41.6,85.34,0.309829
33.22,104.67,0.606312
46.05,142.12,0.480319
24.85,151.52,0.439297
49.81,189.61,0.726901
79.61,154.92,0.616168
74.8,85.29,0.826459
85.92,178.31,0.271051
66.35,151.26,0.260148
99.15,165.14,0.080212
9.24,60.52,0.310668
18.39,57.51,0.128785
70.25,188.46,0.391819
17.84,182.61,0.214536
30.92,134.87,0.940894
50.39,143.28,0.418595
43.41,137.29,0.056342
92.5,139.77,0.724418
38.21,95.04,0.004924
48.63,24.91,0.662486
8.04,104.7,0.825761
77.57,75.6,0.900214
12.64,25.76,0.016294
55.15,54.34,0.932178
2.45,17.53,0.862344
2.87,74.61,0.399772
54.55,139.5,0.458029
14.1,197.69,0.473372
94.27,121.5,0.110108
12.02,32.25,0.352468
34.31,81.96,0.316028
9.88,126.77,0.515478
76.51,4.98,0.198036
87.89,112.27,0.41314
68.41,42.74,0.441727
94.1,132.69,0.926767
97.27,61.08,0.872433
52.29,186.76,0.981083
2.76,24.17,0.675278
69.63,77.9,0.133775
39.09,60.2,0.464402
72.85,43.29,0.979974
67.49,163.71,0.395852
25.24,6.72,0.57627
88.01,81.45,0.930585
39.54,106.51,0.368948
59.05,66.4,0.744752
73.44,6.07,0.91541
16.22,47.07,0.381349
87.59,53.05,0.923284
6.42,83.75,0.18989
38.43,49.32,0.25275
45.28,118.35,0.730289
42.07,198.41,0.785013
88.33,174.11,0.366777
68.97,65.34,0.751552
59.15,44.21,0.162397
42.21,103.91,0.839452
88.15,196.94,0.24153
13.65,153.64,0.279374
98.47,5.83,0.525491
71.04,89.21,0.123089
2.04,29.55,0.595494
93.1,113.05,0.012234
88.08,170.69,0.500467
67.4,42.37,0.21138
54.31,149.65,0.628939
34.99,67.64,0.355642
31.18,59.2,0.500644
33.37,94.67,0.871961
21.81,100.85,0.122884
3.26,157.81,0.04663
42.56,134.58,0.688989
70.89,171.35,0.199433
26.18,150.52,0.08346
53.38,18.07,0.903401
93.54,153.84,0.284184
85.65,142.21,0.972276
19.29,60.6,0.122324
79.62,84.99,0.385545
99.08,162.94,0.452536
85.97,77.11,0.090646
63.23,21.76,0.999468
89.41,69.45,0.917795
96.45,183.56,0.552387
77.58,162.17,0.665683
91.26,50.14,0.771415
42.9,187.32,0.814074
41.43,21.95,0.31122
13.31,150.88,0.636661
30.9,112.97,0.848087
33.61,170.5,0.616139
85.66,32.05,0.672845
98.81,12.31,0.69169
74.29,135.77,0.96578
57.78,77.78,0.73242
94.26,85.58,0.553045
82.36,95.03,0.760871
94.4,48.66,0.631505
26.75,90.4,0.427665
18.81,41.01,0.58677
67.56,50.47,0.437705
28.24,152.74,0.985564
16.9,12.19,0.472822
55.61,61.54,0.138468
83.29,153.44,0.365227
80.56,130.33,0.264588
27.46,97.01,0.117117
93.43,8.57,0.379347
25.03,120.24,0.897737
42.96,183.3,0.126348
25.21,98.76,0.490561
88.68,33.11,0.111351
45.86,56.16,0.217193
74.14,64.47,0.020526
99.61,79.64,0.085178
99.0,1.56,0.237355
23.96,164.49,0.545211
47.37,164.82,0.556204
29.73,122.14,0.597033
58.64,125.29,0.340555
66.25,118.0,0.147303
40.79,137.36,0.42722
76.96,68.59,0.138666
91.05,115.34,0.743276
25.29,131.56,0.475389
25.32,174.12,0.910597
64.68,159.0,0.652833
24.84,154.06,0.666369
8.05,181.06,0.037793
93.14,7.91,0.251136
87.31,153.81,0.273502
10.43,164.59,0.705111
41.31,89.0,0.422834
67.52,184.04,0.386861
6.65,12.86,0.388832
24.08,67.27,0.776011
28.66,140.91,0.332787
42.08,139.51,0.455331
43.9,55.02,0.263396
95.71,138.83,0.971114
89.26,109.7,0.509425
13.74,138.42,0.349972
60.05,145.14,0.273219
5.43,35.59,0.382413
7.14,46.29,0.050487
99.8,142.13,0.268398
36.03,45.69,0.097224
61.79,106.17,0.928677
43.83,145.16,0.828351
64.69,41.5,0.711325
17.55,30.11,0.592464
2.19,102.46,0.530499
74.78,12.3,0.527851
26.54,145.62,0.75101
76.81,183.18,0.558078
42.82,98.93,0.636571
2.3,150.96,0.219585
67.84,7.95,0.592245
65.54,110.79,0.16418
51.48,151.3,0.105199
74.56,36.73,0.378227
37.77,175.37,0.496821
90.02,47.32,0.486933
22.41,164.63,0.789772
1.07,179.0,0.842287
6.44,69.44,0.033938
29.39,183.37,0.349854
97.07,198.75,0.86539
0.61,59.51,0.392395
13.67,151.46,0.35441
43.86,39.97,0.523928
99.17,16.16,0.966081
47.15,1.6,0.39962
46.08,184.1,0.765619
78.68,87.4,0.28541
35.94,72.49,0.578002
93.87,55.09,0.363512
77.58,182.31,0.307007
63.77,147.65,0.370208
60.69,164.38,0.853767
53.3,82.08,0.121428
18.07,144.68,0.292517
37.03,29.02,0.497574
94.16,182.22,0.076499
95.19,197.55,0.066407
35.37,74.0,0.896717
81.86,119.77,0.863304
63.96,67.17,0.409444
90.52,156.9,0.860263
43.92,131.76,0.815488
66.68,114.74,0.324013
42.62,142.47,0.31796
81.88,188.36,0.871702
92.42,26.3,0.829948
5.29,64.75,0.409021
45.28,78.06,0.145408
96.59,144.0,0.906229
30.31,107.9,0.743949
22.66,123.01,0.805216
88.13,55.7,0.762972
39.1,86.57,0.725234
