price,possibleNewPrice,priceIncreaseProbability
77.58,68.91,0.497645
80.62,18.53,0.633928
46.99,179.28,0.788928
78.44,59.52,0.857204
22.44,3.79,0.085474
70.03,174.14,0.620632
85.84,107.7,0.569686
47.86,58.92,0.41702
7.16,12.08,0.231093
58.36,197.86,0.178104
28.92,186.02,0.978664
24.62,54.35,0.661172
58.84,177.56,0.173623
2.21,197.19,0.900726
3.06,79.21,0.210315
96.07,86.22,0.862937
60.38,177.37,0.465486
92.93,76.09,0.067737
19.73,148.46,0.210851
37.66,185.13,0.373384
85.99,168.07,0.612881
20.91,109.91,0.641279
69.65,56.74,0.697175
73.83,196.32,0.826653
50.61,46.75,0.649042
36.24,163.44,0.557218
91.42,199.82,0.370612
85.75,136.74,0.272681
76.76,5.44,0.178224
73.9,110.14,0.980693
79.18,143.22,0.559171
4.45,9.95,0.038749
51.36,188.32,0.218374
30.1,175.08,0.66808
67.88,95.46,0.233978
13.52,53.09,0.137795
48.13,120.43,0.054258
53.72,106.92,0.390565
92.55,167.0,0.651205
79.98,157.33,0.901833
28.99,5.13,0.290338
53.31,86.22,0.531689
60.32,152.24,0.77021
35.92,89.37,0.222864
9.55,184.65,0.363998
16.88,97.75,0.472268
0.56,27.79,0.091786
46.91,146.65,0.331571
80.45,23.64,0.94474
96.74,133.76,0.220767
69.64,86.08,0.647315
26.09,2.13,0.435652
16.81,10.51,0.903765
26.84,53.15,0.935717
82.04,16.93,0.55031
84.65,137.39,0.77502
83.25,174.43,0.890909
14.43,198.36,0.518965
19.48,112.4,0.796207
51.3,23.49,0.730184
51.36,188.13,0.002166
81.38,167.07,0.334551
33.89,101.91,0.864479
43.82,89.3,0.542994
90.36,167.25,0.561085
23.66,50.33,0.327703
8.46,124.55,0.139002
36.39,115.28,0.975516
70.01,186.71,0.671129
9.95,181.62,0.381941
74.05,14.75,0.21833
35.84,8.36,0.843169
27.2,112.9,0.923588
52.1,192.96,0.659498
95.47,14.79,0.836893
58.86,149.52,0.812356
94.9,97.46,0.466962
51.39,144.99,0.921239
43.73,34.42,0.361336
90.95,60.68,0.150653
73.29,194.24,0.558754
55.11,86.99,0.416994
56.58,52.93,0.663102
5.14,11.05,0.259262
38.68,45.78,0.729396
47.82,10.83,0.875696
59.89,2.82,0.599058
26.2,175.48,0.802737
35.97,38.68,0.790588
51.22,189.69,0.406923
77.23,87.24,0.356343
42.05,68.59,0.080131
84.82,149.66,0.116594
14.93,137.87,0.751466
94.33,164.38,0.535806
90.32,8.22,0.954551
48.55,94.47,0.917113
48.78,92.18,0.288202
68.42,182.66,0.060302
83.05,110.31,0.174697
68.02,151.94,0.604085
74.55,198.47,0.518107
80.44,69.05,0.799787
77.28,185.05,0.282337
50.39,163.18,0.832384
61.93,88.7,0.403396
20.56,161.0,0.204567
53.26,89.82,0.503754
24.52,103.6,0.365594
59.73,54.35,0.940808
73.76,28.47,0.231203
25.24,199.58,0.071055
31.26,90.68,0.58313
38.8,161.16,0.692759
33.63,158.1,0.432512
82.84,79.0,0.310838
7.4,125.49,0.203743
28.17,8.49,0.688551
17.67,65.3,0.263766
42.82,183.03,0.57306
47.46,68.95,0.652999
50.19,12.88,0.140079
87.35,162.75,0.431568
82.83,73.41,0.652062
86.59,125.88,0.448582
44.27,91.52,0.792436
90.23,145.41,0.480111
29.4,19.1,0.774537
42.07,51.14,0.017368
11.54,34.86,0.449536
40.02,152.11,0.771379
82.84,146.63,0.495847
78.75,1.03,0.491921
15.64,91.32,0.278383
33.4,132.86,0.571557
81.24,124.26,0.956446
26.8,32.13,0.261697
36.38,138.3,0.902798
69.65,88.72,0.1053
34.82,99.52,0.90425
76.68,96.32,0.375441
94.26,84.38,0.048429
90.81,157.49,0.182702
0.25,64.97,0.686673
7.85,196.92,0.30638
44.35,36.98,0.595574
96.18,93.64,0.340698
12.28,0.48,0.057619
73.45,155.12,0.100538
78.24,77.51,0.334835
5.29,134.94,0.371309
47.23,32.58,0.130111
63.15,189.41,0.531083
71.65,12.98,0.502839
48.35,160.81,0.633543
59.24,62.89,0.134287
0.93,32.85,0.577886
74.4,18.53,0.301241
52.25,29.02,0.663955
6.33,47.21,0.813401
3.46,3.54,0.341513
57.19,49.45,0.071959
63.88,27.37,0.312738
68.15,155.68,0.307027
27.79,103.52,0.384665
7.36,84.51,0.615055
10.15,96.16,0.937924
52.52,11.67,0.231032
74.8,49.53,0.471609
2.3,63.96,0.292914
36.78,64.73,0.089674
91.12,93.3,0.367988
86.88,136.08,0.74745
85.69,6.16,0.065329
94.21,1.89,0.609782
38.92,186.39,0.929536
84.45,197.25,0.564112
27.14,26.07,0.444867
50.25,105.38,0.158466
13.79,101.02,0.743825
26.85,67.99,0.418706
60.65,36.89,0.550314
4.49,149.13,0.861144
45.76,106.69,0.95649
58.17,49.28,0.822483
71.93,192.63,0.968273
59.02,170.17,0.042349
46.06,101.77,0.912749
7.96,153.3,0.364873
38.01,25.34,0.008932
64.63,8.15,0.882062
57.72,13.19,0.811038
60.86,145.85,0.777142
15.8,144.52,0.161758
9.71,110.88,0.291687
9.05,120.55,0.485209
87.03,12.57,0.433997
28.61,99.68,0.120365
52.3,88.04,0.362533
61.56,116.72,0.282666
38.27,54.09,0.458991
11.61,158.33,0.652985
12.93,33.07,0.389091
22.51,152.53,0.45993
61.41,162.05,0.420894
48.11,122.57,0.846006
47.52,39.58,0.712578
80.71,68.67,0.814935
61.98,143.96,0.523203
59.56,96.59,0.842726
5.7,13.9,0.467081
22.1,90.95,0.417025
66.95,49.38,0.197795
1.52,125.13,0.137957
50.2,29.25,0.741368
88.68,57.93,0.280896
85.28,103.08,0.11622
67.78,50.23,0.771358
68.01,79.82,0.693787
60.67,160.82,0.659897
49.78,73.2,0.828455
13.03,178.64,0.388323
42.83,174.34,0.775866
68.13,5.44,0.306909
42.18,92.93,0.528961
72.82,16.71,0.107004
82.09,59.06,0.432149
72.95,154.7,0.567648
56.99,114.02,0.833688
86.77,12.62,0.443506
99.72,78.93,0.449444
7.29,177.59,0.531578
47.09,98.7,0.929185
18.2,147.54,0.204531
48.02,173.54,0.528081
8.0,16.43,0.669725
15.93,153.61,0.026304
8.89,137.7,0.257716
68.74,160.62,0.640964
50.62,189.44,0.43653
77.65,75.17,0.715983
14.03,148.78,0.434635
94.49,85.37,0.333071
58.51,169.05,0.204503
97.26,10.45,0.583404
26.66,82.01,0.509926
76.96,107.78,0.29477
45.48,18.83,0.635743
47.86,140.89,0.289373
25.69,67.96,0.232216
48.3,162.42,0.316688
41.46,33.03,0.173548
81.51,68.26,0.274015
65.06,199.7,0.758487
36.15,57.33,0.102071
51.54,102.66,0.760155
4.31,123.1,0.27797
64.7,151.26,0.563285
51.21,178.09,0.374461
9.33,30.7,0.153251
74.15,125.39,0.010027
66.43,160.1,0.957612
49.46,132.68,0.274187
4.84,36.17,0.32427
2.6,5.71,0.51768
79.78,104.37,0.759592
37.96,110.02,0.186601
96.23,23.29,0.375575
39.04,141.94,0.1384
63.72,76.09,0.409968
45.4,31.84,0.888113
53.28,46.56,0.211473
46.6,82.59,0.324413
71.19,140.57,0.920222
14.01,152.51,0.233034
28.05,176.33,0.839626
45.31,112.33,0.142617
22.86,80.49,0.479576
90.31,5.48,0.534884
5.18,61.86,0.664774
97.8,68.63,0.853763
76.29,49.9,0.329362
96.73,107.67,0.320214
51.26,99.8,0.465756
47.38,140.47,0.67134
14.86,8.73,0.639242
55.37,14.73,0.251207
57.94,46.27,0.919716
87.34,70.92,0.590638
99.51,172.69,0.589452
8.67,169.91,0.725181
59.34,158.9,0.553937
43.26,44.94,0.062247
3.13,96.69,0.67675
39.61,108.73,0.964818
98.42,122.98,0.866134
88.01,172.21,0.261795
84.72,11.23,0.418965
36.65,168.88,0.312344
21.32,101.71,0.058105
80.86,71.47,0.779016
56.58,52.16,0.134016
74.72,111.55,0.934047
91.93,55.61,0.375521
28.65,29.29,0.714267
52.95,63.17,0.314001
95.25,185.43,0.228442
41.66,199.69,0.438212
7.42,140.14,0.429428
24.1,108.5,0.303437
63.13,158.52,0.912049
1.6,109.35,0.180686
58.49,138.37,0.552627
53.66,110.13,0.522941
58.49,105.73,0.031164
5.76,147.21,0.101682
81.8,104.61,0.282547
30.86,119.16,0.35565
25.43,71.68,0.016178
4.87,162.87,0.444448
93.75,69.91,0.578085
2.55,45.3,0.033365
48.2,128.06,0.356894
90.5,16.17,0.696012
94.7,150.64,0.452959
82.06,1.65,0.422916
58.23,14.28,0.53297
99.04,192.16,0.404071
3.87,25.27,0.322357
3.92,173.36,0.520455
92.96,87.41,0.483041
43.88,11.78,0.764226
66.62,111.44,0.170034
84.69,89.49,0.712349
28.71,114.13,0.139194
12.52,97.34,0.728158
19.97,117.49,0.219307
80.61,166.63,0.456109
96.12,112.57,0.390441
63.36,25.63,0.524895
18.58,126.99,0.800171
22.75,0.79,0.973214
57.08,195.65,0.269458
63.65,93.48,0.472738
72.78,28.54,0.207302
59.71,110.78,0.827975
76.65,180.62,0.181279
26.93,32.18,0.788455
35.43,124.76,0.540013
46.59,82.04,0.892504
62.99,10.47,0.610824
33.93,136.7,0.773242
92.59,145.4,0.805262
86.91,123.79,0.167627
71.44,183.58,0.958013
56.35,24.6,0.271533
66.75,49.23,0.948582
61.84,135.69,0.243022
77.16,6.41,0.954912
47.35,106.44,0.659105
28.55,127.26,0.955381
67.63,81.81,0.837109
12.79,172.19,0.518769
16.82,36.29,0.821005
35.18,17.43,0.736312
28.52,190.16,0.858188
44.36,124.71,0.887943
72.7,115.12,0.627709
69.81,106.29,0.175469
57.98,35.47,0.773053
19.7,91.56,0.474665
82.4,44.01,0.309494
47.22,27.99,0.478954
5.83,120.77,0.757777
68.96,165.34,0.049217
90.66,166.27,0.864375
75.89,174.25,0.813901
53.54,150.12,0.137599
66.69,173.59,0.644545
21.4,198.69,0.214045
26.26,100.86,0.17431
3.21,180.34,0.998821
79.13,110.23,0.938471
92.36,32.15,0.245135
48.69,57.25,0.450132
49.13,53.85,0.575334
18.73,0.94,0.832588
81.15,80.21,0.139673
12.96,175.22,0.809768
23.23,147.87,0.075892
11.0,44.24,0.502599
1.41,72.07,0.509005
3.62,131.1,0.73375
67.37,126.61,0.025465
46.05,107.52,0.344251
76.38,121.99,0.79953
2.67,142.87,0.358614
6.79,54.11,0.944973
38.75,163.79,0.982196
35.92,162.42,0.236458
22.14,179.51,0.205035
79.46,114.2,0.288452
57.49,30.17,0.84603
10.46,1.7,0.213381
15.07,44.33,0.873085
16.25,92.35,0.99515
2.09,12.89,0.748397
52.62,159.45,0.520841
93.37,147.55,0.889996
65.79,100.68,0.79631
15.96,176.55,0.424501
83.93,44.02,0.136127
15.68,105.21,0.592127
16.96,173.29,0.542338
6.96,136.52,0.110487
39.56,166.12,0.469436
76.88,192.65,0.712846
89.76,122.77,0.285811
24.8,123.91,0.950108
69.53,131.67,0.978092
34.44,139.97,0.231836
42.82,32.4,0.669251
0.91,191.08,0.324733
49.49,123.82,0.920897
44.35,185.54,0.018894
82.74,159.8,0.323787
98.69,13.76,0.101165
57.94,70.73,0.728781
51.02,100.55,0.876539
56.39,48.46,0.485856
49.18,1.93,0.284926
90.43,100.25,0.015764
82.42,63.4,0.750821
63.19,82.98,0.883775
57.69,157.15,0.653547
3.76,6.33,0.645844
41.97,197.25,0.138501
39.02,181.75,0.134509
62.73,107.65,0.625091
15.53,94.54,0.506799
64.08,87.69,0.071297
37.96,197.31,0.423205
8.24,15.45,0.89154
25.81,134.91,0.720951
9.57,69.0,0.504206
71.65,90.73,0.113998
54.25,181.03,0.214837
78.64,30.6,0.945837
21.14,108.87,0.474926
59.01,59.95,0.16036
99.62,171.47,0.245306
41.14,9.0,0.184301
37.24,130.61,0.035201
91.84,135.5,0.74672
23.56,166.58,0.27781
47.86,59.88,0.133883
75.17,190.41,0.682472
33.28,108.55,0.500314
69.68,155.8,0.510446
37.02,180.71,0.559492
41.56,74.19,0.841453
37.41,26.84,0.863198
98.32,24.38,0.613729
93.35,144.63,0.47118
9.25,194.45,0.86035
9.08,83.16,0.809089
18.44,43.19,0.255124
10.31,180.0,0.03046
15.72,152.09,0.9952
12.47,129.37,0.028169
81.42,20.11,0.654466
91.64,142.7,0.093947
88.11,181.43,0.95833
86.84,75.26,0.985224
73.23,183.69,0.270215
28.26,73.83,0.132204
84.34,118.83,0.803268
36.14,77.43,0.882449
81.1,151.22,0.334638
12.98,65.03,0.93453
58.87,126.06,0.208442
27.32,87.56,0.527997
34.09,83.7,0.167964
90.33,102.29,0.027031
14.58,159.18,0.605803
59.81,12.19,0.424807
24.98,148.87,0.007181
83.6,26.9,0.091662
90.07,101.94,0.078049
55.31,38.22,0.051498
13.08,101.41,0.484593
95.17,137.69,0.878024
53.57,179.89,0.519415
63.11,198.74,0.308054
84.32,145.69,0.884381
39.67,64.07,0.14757
31.09,137.15,0.220036
82.0,192.86,0.443796
6.1,71.75,0.892368
42.0,162.95,0.081458
86.86,92.29,0.792672
64.51,31.61,0.473578
59.41,149.08,0.73482
14.78,34.76,0.318636
99.72,193.26,0.213117
93.8,58.27,0.120392
61.05,25.52,0.376546
20.85,15.15,0.369884
38.04,163.22,0.691943
6.83,87.43,0.698531
2.52,109.94,0.816713
27.73,78.81,0.576329
30.03,170.01,0.135196
80.98,21.11,0.071197
30.83,17.71,0.482717
70.85,90.4,0.047602
54.28,161.57,0.085536
3.32,133.2,0.8799
79.48,26.71,0.278105
62.36,154.9,0.12514
38.08,87.99,0.262775
3.85,65.47,0.650249
24.97,129.65,0.989972
10.87,156.2,0.870226
47.88,77.74,0.144109
54.88,48.84,0.129673
96.0,174.43,0.504391
56.35,27.0,0.874226
87.94,51.77,0.439361
19.81,152.6,0.30738
98.5,160.01,0.615394
71.82,67.35,0.330086
88.52,43.45,0.825322
73.86,72.7,0.005311
40.02,198.8,0.143634
40.64,121.17,0.789484
65.33,45.73,0.905859
19.17,96.68,0.711061
41.8,169.41,0.605321
84.97,31.35,0.359162
66.41,129.17,0.060702
75.11,28.39,0.449769
16.14,65.11,0.790146
96.39,123.79,0.262782
91.34,64.9,0.635897
42.74,20.01,0.961636
59.96,93.48,0.318859
5.47,119.67,0.711285
71.01,146.56,0.812678
19.76,41.73,0.265258
73.5,101.65,0.556802
21.19,42.23,0.885053
33.73,133.33,0.469067
79.39,121.33,0.844173
55.55,89.27,0.159119
75.46,170.76,0.535307
55.42,33.27,0.419775
22.25,106.35,0.194981
52.94,27.78,0.016556
21.34,99.25,0.259982
98.09,12.14,0.585055
66.54,140.84,0.320145
53.22,129.77,0.457627
55.99,80.92,0.900981
81.25,47.32,0.89791
56.24,106.55,0.937059
5.02,106.16,0.243631
72.07,81.95,0.744998
6.44,49.67,0.111611
41.59,155.49,0.707155
29.99,11.49,0.167402
82.17,129.25,0.289251
63.98,48.64,0.115785
19.88,155.89,0.664868
54.79,9.34,0.934835
12.36,16.64,0.256292
95.54,76.13,0.909341
17.39,188.16,0.245932
39.81,189.82,0.470149
20.68,32.67,0.308673
63.64,194.89,0.012323
46.02,160.34,0.878003
14.5,40.16,0.841507
66.29,90.56,0.524582
92.46,94.95,0.82629
79.81,164.28,0.00382
46.08,107.11,0.653049
34.08,77.04,0.149701
90.81,29.01,0.274135
67.85,164.34,0.658082
70.61,196.2,0.992517
7.59,191.5,0.438337
49.73,173.4,0.965279
30.44,199.59,0.313959
0.82,128.31,0.860607
81.18,120.69,0.538536
22.83,185.84,0.14097
75.65,88.57,0.653623
96.07,17.77,0.438825
9.34,86.63,0.361187
47.55,184.53,0.756964
22.39,52.46,0.199408
34.16,48.92,0.577031
7.63,116.23,0.202272
50.11,195.11,0.257129
25.01,117.82,0.368203
64.14,9.61,0.500052
45.45,111.42,0.560232
95.51,103.04,0.881595
62.41,24.57,0.48139
42.75,190.22,0.94461
6.32,46.84,0.107049
97.56,108.21,0.736806
82.23,47.76,0.576113
64.88,75.8,0.743531
35.86,89.8,0.131971
91.12,7.29,0.332433
77.21,43.37,0.520919
90.94,146.51,0.273558
51.57,23.14,0.980936
90.94,126.02,0.861326
17.4,149.07,0.939745
50.56,58.09,0.17631
52.16,56.74,0.062569
17.75,189.79,0.163798
67.08,109.98,0.792997
63.14,99.32,0.348795
36.6,136.73,0.883264
63.09,55.17,0.076248
80.55,157.51,0.152908
61.04,117.16,0.380582
25.48,4.26,0.309184
89.2,28.56,0.716725
94.89,146.17,0.742608
31.27,63.3,0.389135
68.56,116.4,0.832125
20.09,70.09,0.206303
21.8,48.65,0.18431
5.37,146.89,0.572989
23.42,121.93,0.039063
73.53,121.71,0.365172
83.54,123.92,0.621739
25.9,78.78,0.76434
0.31,83.26,0.751749
12.02,108.17,0.056139
40.54,105.74,0.445415
0.86,61.34,0.818306
87.82,53.1,0.413142
53.38,37.52,0.075789
19.77,11.26,0.256628
24.61,15.67,0.825527
3.36,150.78,0.251497
78.51,75.38,0.814828
74.67,39.34,0.956898
95.52,44.42,0.877927
50.19,137.76,0.55085
5.37,82.42,0.32417
87.51,117.88,0.94448
96.51,103.77,0.454377
11.26,65.82,0.998169
63.77,89.68,0.932126
65.16,167.32,0.83791
25.41,101.9,0.423669
66.56,63.34,0.562855
5.82,139.18,0.160595
78.83,74.14,0.928841
66.32,154.06,0.186627
87.63,136.85,0.693351
21.2,39.62,0.384432
56.51,113.84,0.692381
82.79,105.8,0.597323
38.59,194.29,0.788449
95.44,77.74,0.468215
55.39,127.13,0.152879
86.9,86.09,0.015313
98.25,145.35,0.917535
52.43,185.4,0.498434
18.75,135.87,0.716576
96.31,170.95,0.146448
12.69,101.8,0.624314
60.19,90.85,0.706639
58.57,87.35,0.239771
33.71,26.11,0.229229
91.44,186.46,0.3527
50.66,179.74,0.750394
1.52,35.81,0.602121
49.52,53.38,0.616864
74.0,64.58,0.581369
10.85,157.05,0.683915
91.32,109.44,0.899422
60.09,90.85,0.892065
16.06,35.16,0.145108
43.29,136.02,0.209055
55.62,68.95,0.558714
88.72,110.76,0.332312
76.95,161.77,0.456427
68.73,83.19,0.149853
19.66,140.89,0.21073
76.8,21.86,0.817714
31.37,83.85,0.420003
53.8,20.85,0.540128
82.8,104.12,0.030755
96.46,14.29,0.14176
79.28,29.28,0.75538
89.87,28.99,0.253671
67.05,122.0,0.478622
44.68,85.15,0.147186
88.15,147.55,0.209955
27.7,98.55,0.740337
99.15,146.42,0.932095
31.72,52.29,0.164808
71.3,0.39,0.754622
85.23,65.76,0.158926
99.54,70.81,0.615082
93.97,100.99,0.882632
85.26,82.75,0.308552
92.48,4.84,0.01898
22.79,180.37,0.473133
63.06,115.05,0.01568
17.11,1.9,0.837442
19.22,171.85,0.358703
24.76,36.71,0.243369
9.04,118.83,0.983911
31.0,16.13,0.811165
46.61,77.11,0.494984
21.25,142.2,0.904481
45.86,100.86,0.236252
49.66,26.85,0.992097
94.09,117.08,0.484028
52.92,156.07,0.974679
42.21,102.01,0.883201
63.6,29.05,0.354512
97.39,18.49,0.627423
79.23,79.82,0.751409
19.85,133.21,0.918599
86.45,54.9,0.608283
52.41,138.39,0.648476
92.71,93.72,0.556434
45.24,37.24,0.523101
10.05,194.06,0.316718
92.55,23.31,0.547458
72.18,9.19,0.363295
28.03,28.73,0.747527
57.64,141.44,0.95873
55.36,159.28,0.621939
80.19,3.74,0.841444
32.29,133.59,0.273704
87.6,109.44,0.489622
15.64,141.04,0.709673
56.37,25.43,0.852293
83.24,106.0,0.94355
63.26,46.6,0.002636
18.96,155.2,0.376532
63.84,193.21,0.77714
12.85,25.99,0.3341
77.33,127.94,0.985014
40.07,106.17,0.530789
10.8,77.57,0.745446
33.53,74.83,0.836793
1.59,25.21,0.39765
15.83,117.25,0.797587
93.62,122.47,0.864114
58.58,147.84,0.473796
23.84,125.7,0.386552
61.69,111.4,0.933695
91.72,65.28,0.924453
2.47,196.03,0.052281
35.18,48.78,0.85714
74.83,116.68,0.602732
87.23,25.53,0.783175
92.39,87.83,0.219492
40.7,107.56,0.409055
54.85,51.46,0.964796
85.18,166.33,0.677317
5.53,151.43,0.537091
86.61,180.61,0.239452
36.08,22.3,0.761991
71.58,84.19,0.140138
13.72,195.66,0.842717
25.59,194.8,0.576909
21.93,14.81,0.902626
68.1,153.28,0.936083
68.88,114.0,0.909821
80.51,75.17,0.005882
43.68,73.42,0.961903
22.45,139.52,0.527573
98.59,151.48,0.753765
14.74,191.39,0.683286
31.16,50.75,0.525704
13.63,108.08,0.024903
1.6,157.92,0.862865
73.86,22.77,0.934082
83.61,160.37,0.90661
50.55,174.17,0.352729
37.99,64.1,0.157413
30.75,174.86,0.041911
62.71,89.07,0.4576
1.07,193.09,0.492618
97.49,198.47,0.597946
41.24,10.64,0.223611
99.27,115.22,0.498889
6.8,49.25,0.130845
3.48,112.51,0.075888
3.25,7.89,0.793089
7.95,139.82,0.757176
16.11,187.18,0.85411
67.75,101.54,0.525384
6.87,121.6,0.380366
41.96,164.8,0.194098
5.09,29.28,0.193079
53.49,195.8,0.094556
66.51,116.74,0.775706
91.86,150.29,0.17198
51.82,145.42,0.314609
30.69,52.63,0.707563
40.24,41.2,0.516594
38.84,148.58,0.070007
85.45,78.87,0.008266
19.13,106.26,0.435785
63.49,132.55,0.726937
13.39,146.75,0.722748
46.0,191.1,0.801204
9.5,125.2,0.777073
57.09,94.71,0.953209
85.79,153.57,0.405469
65.66,164.61,0.567722
33.07,190.38,0.216479
10.52,41.6,0.821356
23.83,138.17,0.536998
15.39,98.5,0.875754
14.41,38.14,0.309987
92.61,84.78,0.261142
97.46,68.74,0.810919
54.47,45.91,0.532323
90.24,112.81,0.994721
1.9,140.77,0.811201
87.98,109.37,0.099671
72.32,175.12,0.353425
10.37,142.31,0.884747
38.56,51.07,0.128434
72.09,11.14,0.20366
24.33,88.28,0.09106
54.01,187.93,0.961015
58.8,144.06,0.279471
98.2,80.81,0.338799
34.31,1.92,0.701085
96.36,125.94,0.307131
61.18,122.81,0.689783
53.46,26.26,0.170898
66.76,82.72,0.730315
46.46,193.96,0.379592
51.63,36.48,0.767616
36.1,62.45,0.214158
62.26,40.22,0.539748
47.59,178.66,0.731755
41.67,85.45,0.205291
97.32,114.76,0.513511
78.42,104.66,0.363042
86.5,34.49,0.135237
50.29,121.25,0.789502
1.86,179.05,0.726889
87.62,163.71,0.825315
96.67,4.17,0.660603
6.07,132.52,0.225092
74.87,88.12,0.013505
50.84,96.3,0.51711
64.47,62.2,0.491124
81.56,156.54,0.993399
56.17,94.2,0.518038
14.22,24.38,0.531807
55.05,121.27,0.049028
36.15,123.66,0.626616
70.57,5.35,0.71814
61.97,105.7,0.531997
66.87,129.61,0.413111
97.94,127.64,0.983691
44.58,110.38,0.473997
5.28,10.72,0.911331
0.73,143.08,0.99971
78.5,120.11,0.16118
56.8,193.33,0.283677
92.53,166.34,0.963062
89.9,81.81,0.065975
87.11,50.94,0.564031
99.27,172.52,0.006816
91.09,7.03,0.654972
83.57,174.39,0.775034
93.1,18.57,0.396646
52.76,102.89,0.171735
15.17,50.71,0.642629
5.55,55.87,0.337051
76.58,55.56,0.413675
38.15,52.29,0.927337
57.99,12.24,0.528857
24.3,116.92,0.108359
8.68,154.64,0.192841
99.96,103.14,0.741212
29.59,181.57,0.097075
68.85,1.89,0.492744
12.54,38.81,0.458685
6.23,40.57,0.079142
4.07,126.89,0.309585
8.37,122.36,0.044639
76.23,196.9,0.096491
11.88,166.36,0.528743
41.61,34.34,0.269164
79.88,90.49,0.323383
17.35,41.65,0.449749
29.06,125.26,0.151273
72.35,66.97,0.093262
0.91,82.98,0.790878
37.82,102.7,0.292349
80.06,45.71,0.260669
9.17,14.41,0.744835
39.4,121.52,0.381887
55.0,140.12,0.508318
73.37,82.05,0.337681
96.74,13.01,0.302346
33.87,99.71,0.306875
52.23,156.8,0.997267
44.17,198.21,0.389474
3.47,42.8,0.933657
61.58,98.97,0.171712
58.74,98.93,0.652784
34.63,155.2,0.761401
21.5,53.22,0.964529
41.54,117.55,0.616734
44.37,163.9,0.433915
58.35,155.32,0.19767
58.15,133.83,0.902189
32.67,186.82,0.389541
0.19,83.25,0.566419
96.6,55.9,0.831393
79.66,129.13,0.087866
45.7,168.08,0.071611
70.26,116.2,0.770873
11.4,93.33,0.762099
4.6,98.44,0.809445
29.08,110.7,0.578199
4.35,174.79,0.118796
32.71,55.45,0.950031
41.03,42.4,0.206381
16.46,108.98,0.044158
14.28,107.09,0.665803
83.09,6.15,0.321606
16.48,156.6,0.143688
33.79,120.19,0.795248
39.62,88.32,0.402406
44.17,0.58,0.239217
65.24,131.33,0.420363
60.01,0.34,0.785137
60.59,111.98,0.29844
44.11,132.59,0.841071
11.46,92.61,0.209776
14.54,76.68,0.15274
37.27,134.65,0.296185
54.88,128.34,0.203069
20.42,75.79,0.505562
9.49,107.72,0.42268
5.48,107.44,0.030097
32.05,140.6,0.814755
83.25,36.72,0.566276
52.6,81.48,0.333594
19.6,126.24,0.817689
7.83,7.85,0.495166
53.08,138.94,0.915527
20.06,171.64,0.334647
2.4,49.82,0.076424
60.85,20.88,0.601937
61.96,6.73,0.361569
35.72,109.22,0.440058
41.06,171.47,0.775612
33.16,186.23,0.208319
19.71,4.62,0.751274
94.44,33.47,0.374569
56.53,84.2,0.830126
46.08,92.03,0.837803
25.79,193.17,0.768147
54.04,161.21,0.779747
71.74,153.66,0.484383
82.57,166.11,0.354823
15.65,18.72,0.022532
90.02,157.53,0.681632
10.68,5.0,0.720362
53.54,169.72,0.712564
12.22,21.67,0.964354
62.49,103.69,0.444692
77.37,141.04,0.55255
50.23,192.09,0.45518
61.75,93.38,0.774767
83.77,39.24,0.055176
89.28,39.3,0.745548
3.61,2.19,0.161768
1.57,75.98,0.36275
98.45,5.85,0.788905
75.24,23.59,0.006678
24.87,173.28,0.403242
34.42,182.37,0.906208
96.06,139.11,0.124179
92.3,73.8,0.066279
88.7,124.37,0.26077
71.17,15.48,0.034352
68.28,42.31,0.1599
70.29,123.02,0.262476
43.2,119.66,0.025754
49.63,86.47,0.749096
99.63,32.56,0.792187
55.83,96.75,0.295086
86.26,133.06,0.366339
43.02,70.52,0.52795
41.5,75.12,0.489651
0.7,171.85,0.704868
39.42,119.15,0.004262
36.3,197.26,0.739371
64.78,115.21,0.688175
21.23,75.79,0.369756
74.81,35.46,0.79836
73.1,149.32,0.53372
16.12,79.93,0.600464
47.23,107.76,0.888733
10.83,133.1,0.077359
59.71,38.07,0.74902
17.09,53.68,0.603782
79.52,142.8,0.146923
85.37,173.31,0.104612
55.3,40.08,0.090356
43.96,31.29,0.331208
85.64,179.29,0.622032
44.41,137.33,0.691226
80.53,110.51,0.905303
8.75,21.58,0.147419
82.87,6.92,0.102655
45.65,75.19,0.201572
38.06,41.68,0.284946
29.54,111.9,0.839404
86.51,108.93,0.443035
74.34,186.15,0.516452
59.86,5.36,0.971069
29.64,10.73,0.095695
40.07,166.82,0.776754
99.61,39.16,0.934238
76.81,6.79,0.644789
41.21,160.57,0.684609
91.64,109.81,0.253375
65.32,26.69,0.499095
45.97,186.26,0.610397
9.47,157.15,0.17264
37.55,143.27,0.847491
9.6,98.05,0.84792
70.13,30.9,0.670405
98.24,123.92,0.548596
21.54,1.92,0.11864
41.69,140.88,0.363948
3.22,104.93,0.11376
86.97,72.05,0.237192
52.97,3.09,0.973489
73.61,69.96,0.214976
52.79,70.76,0.208919
22.52,126.45,0.697767
93.08,124.15,0.498224
7.21,142.38,0.737986
68.72,156.33,0.406951
47.49,17.28,0.109419
53.12,95.71,0.789474
15.07,46.04,0.609458
43.67,26.01,0.617072
68.5,23.97,0.543298
51.72,188.03,0.416168
25.4,105.93,0.311959
47.28,32.59,0.417973
55.02,15.43,0.51594
92.82,173.24,0.69262
27.55,118.13,0.572648
71.62,67.49,0.913053
70.11,155.17,0.904455
